0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.2868217054263566,1.0,0.689922480620155,0.9661538461538461,0.8992248062015504,0.8153846153846154,0.6511627906976745,0.6861538461538461,0.35658914728682173,0.5538461538461539,0.9922480620155039,0.5230769230769231,1.0,0.30153846153846153,0.9534883720930233,0.16,0.9224806201550387,0.024615384615384615,0.6666666666666666,0.49538461538461537,0.8527131782945736,0.25846153846153846,0.937984496124031,0.12307692307692308,1.0,0.0,0.3333333333333333,0.5384615384615384,0.3178294573643411,0.4123076923076923,0.3488372093023256,0.6123076923076923,0.3798449612403101,0.7384615384615385,0.0,0.6307692307692307,0.023255813953488372,0.5661538461538461,0.13178294573643412,0.7169230769230769,0.2248062015503876,0.8184615384615385
0.30597014925373134,1.0,0.6791044776119403,0.945619335347432,0.9029850746268657,0.7945619335347432,0.6417910447761194,0.6555891238670695,0.3582089552238806,0.5317220543806647,0.9402985074626866,0.5196374622356495,0.9402985074626866,0.32326283987915405,0.8805970149253731,0.1691842900302115,0.7985074626865671,0.03323262839879154,0.6417910447761194,0.4984894259818731,0.8507462686567164,0.26586102719033233,0.9477611940298507,0.12084592145015106,1.0,0.0,0.3208955223880597,0.5347432024169184,0.35074626865671643,0.40181268882175225,0.40298507462686567,0.5800604229607251,0.43283582089552236,0.7099697885196374,0.0,0.6193353474320241,0.05970149253731343,0.5468277945619335,0.17164179104477612,0.6737160120845922,0.2537313432835821,0.7673716012084593
0.30952380952380953,1.0,0.7063492063492064,0.9454545454545454,0.9523809523809523,0.796969696969697,0.6825396825396826,0.6575757575757576,0.36507936507936506,0.5363636363636364,0.9761904761904762,0.5121212121212121,0.9920634920634921,0.30606060606060603,0.9603174603174603,0.15454545454545454,0.9126984126984127,0.01818181818181818,0.6666666666666666,0.48787878787878786,0.8809523809523809,0.2636363636363636,0.9682539682539683,0.12121212121212122,1.0,0.0,0.3333333333333333,0.5242424242424243,0.3492063492063492,0.3939393939393939,0.4126984126984127,0.5757575757575758,0.4523809523809524,0.703030303030303,0.0,0.6090909090909091,0.047619047619047616,0.5424242424242425,0.18253968253968253,0.6666666666666666,0.2777777777777778,0.7606060606060606
0.33070866141732286,1.0,0.7244094488188977,0.9420731707317073,0.9448818897637795,0.7865853658536586,0.6535433070866141,0.6554878048780488,0.3543307086614173,0.5365853658536586,0.9763779527559056,0.5091463414634146,1.0,0.3048780487804878,0.984251968503937,0.1524390243902439,0.9448818897637795,0.01524390243902439,0.6614173228346457,0.4817073170731707,0.8740157480314961,0.25914634146341464,0.952755905511811,0.12195121951219512,0.984251968503937,0.0,0.33070866141732286,0.5152439024390244,0.3464566929133858,0.3902439024390244,0.4094488188976378,0.5792682926829268,0.44881889763779526,0.7103658536585366,0.0,0.6036585365853658,0.05511811023622047,0.5457317073170732,0.1968503937007874,0.676829268292683,0.2992125984251969,0.7713414634146342
0.33076923076923076,1.0,0.7153846153846154,0.9425981873111783,0.9307692307692308,0.7885196374622356,0.6384615384615384,0.6525679758308157,0.3384615384615385,0.5317220543806647,0.9692307692307692,0.5105740181268882,0.9923076923076923,0.30513595166163143,0.9692307692307692,0.1510574018126888,0.9153846153846154,0.015105740181268883,0.6615384615384615,0.486404833836858,0.8846153846153846,0.26586102719033233,0.9692307692307692,0.12386706948640483,1.0,0.0,0.33076923076923076,0.5226586102719033,0.34615384615384615,0.3987915407854985,0.4,0.5830815709969789,0.43846153846153846,0.7129909365558912,0.0,0.6072507552870091,0.046153846153846156,0.5498489425981873,0.18461538461538463,0.676737160120846,0.2846153846153846,0.770392749244713
0.2857142857142857,1.0,0.6842105263157895,0.9483282674772037,0.9022556390977443,0.7963525835866262,0.6240601503759399,0.6595744680851063,0.3383458646616541,0.5319148936170213,0.9624060150375939,0.5167173252279635,1.0,0.3069908814589666,0.9849624060150376,0.1519756838905775,0.9548872180451128,0.015197568389057751,0.6541353383458647,0.48936170212765956,0.8872180451127819,0.2674772036474164,0.9699248120300752,0.12462006079027356,0.9924812030075187,0.0,0.3308270676691729,0.5227963525835866,0.3609022556390977,0.3951367781155015,0.39849624060150374,0.5835866261398176,0.42857142857142855,0.7112462006079028,0.0,0.60790273556231,0.07518796992481203,0.5440729483282675,0.19548872180451127,0.6778115501519757,0.2781954887218045,0.7720364741641338
0.3014705882352941,1.0,0.6691176470588235,0.9424242424242424,0.875,0.7878787878787878,0.6176470588235294,0.6545454545454545,0.33088235294117646,0.5363636363636364,0.9117647058823529,0.5151515151515151,0.9264705882352942,0.30606060606060603,0.8823529411764706,0.15757575757575756,0.8161764705882353,0.024242424242424242,0.625,0.49696969696969695,0.8455882352941176,0.2696969696969697,0.9485294117647058,0.12424242424242424,1.0,0.0,0.3161764705882353,0.5333333333333333,0.3235294117647059,0.4,0.375,0.5727272727272728,0.41911764705882354,0.703030303030303,0.0,0.6212121212121212,0.029411764705882353,0.5454545454545454,0.15441176470588236,0.6666666666666666,0.25,0.7636363636363637
0.31297709923664124,1.0,0.7022900763358778,0.944954128440367,0.9236641221374046,0.7889908256880734,0.6335877862595419,0.6483180428134556,0.3282442748091603,0.5290519877675841,0.9541984732824428,0.5137614678899083,1.0,0.30275229357798167,0.9770992366412213,0.14678899082568808,0.9312977099236641,0.009174311926605505,0.648854961832061,0.4892966360856269,0.8702290076335878,0.25688073394495414,0.9541984732824428,0.11926605504587157,0.9770992366412213,0.0,0.32061068702290074,0.5229357798165137,0.3435114503816794,0.3944954128440367,0.3969465648854962,0.581039755351682,0.42748091603053434,0.7125382262996942,0.0,0.6085626911314985,0.04580152671755725,0.5412844036697247,0.17557251908396945,0.6758409785932722,0.26717557251908397,0.7737003058103975
0.32558139534883723,1.0,0.7054263565891473,0.9422492401215805,0.9302325581395349,0.790273556231003,0.6511627906976745,0.6534954407294833,0.34108527131782945,0.541033434650456,0.9612403100775194,0.513677811550152,0.9844961240310077,0.3069908814589666,0.9457364341085271,0.1580547112462006,0.875968992248062,0.0243161094224924,0.6589147286821705,0.49240121580547114,0.8837209302325582,0.2613981762917933,0.9689922480620154,0.11854103343465046,1.0,0.0,0.32558139534883723,0.5258358662613982,0.3488372093023256,0.3981762917933131,0.3953488372093023,0.5775075987841946,0.4263565891472868,0.7051671732522796,0.0,0.6139817629179332,0.046511627906976744,0.547112462006079,0.17054263565891473,0.668693009118541,0.26356589147286824,0.7629179331306991
0.3023255813953488,1.0,0.7054263565891473,0.9386503067484663,0.937984496124031,0.7852760736196319,0.6666666666666666,0.6503067484662577,0.3643410852713178,0.5337423312883436,0.9612403100775194,0.5122699386503068,1.0,0.3067484662576687,0.9767441860465116,0.15337423312883436,0.937984496124031,0.018404907975460124,0.6589147286821705,0.48466257668711654,0.8682170542635659,0.2607361963190184,0.9534883720930233,0.1196319018404908,0.9767441860465116,0.0,0.32558139534883723,0.5214723926380368,0.3643410852713178,0.3987730061349693,0.4263565891472868,0.5828220858895705,0.4573643410852713,0.7147239263803681,0.0,0.6073619631901841,0.06201550387596899,0.5337423312883436,0.1937984496124031,0.6595092024539877,0.2868217054263566,0.7576687116564417
